Unnamed: 0,abv,id,name,style,brewery_id,ounces,brew_name,city,state
257,5.1,767,Moose Drool Brown Ale (2011),American Brown Ale,336,12.0,Big Sky Brewing Company,Missoula, MT
258,5.0,766,Montana Trout Slayer Ale (2012),American Pale Wheat Ale,336,12.0,Big Sky Brewing Company,Missoula, MT
259,6.2,579,Big Sky IPA (2012),American IPA,336,12.0,Big Sky Brewing Company,Missoula, MT
260,4.7,168,Summer Honey,American Blonde Ale,336,12.0,Big Sky Brewing Company,Missoula, MT
261,5.0,159,Scape Goat Pale Ale (2010),English Pale Ale,336,12.0,Big Sky Brewing Company,Missoula, MT
262,5.0,35,Montana Trout Slayer Ale (2009),American Pale Wheat Ale,336,12.0,Big Sky Brewing Company,Missoula, MT
263,5.1,34,Moose Drool Brown Ale (2009),American Brown Ale,336,12.0,Big Sky Brewing Company,Missoula, MT
264,6.9,2096,Arcus IPA,American IPA,221,12.0,Big Storm Brewing Company,Odessa, FL
265,5.79999999999999,2095,Wavemaker,American Amber / Red Ale,221,12.0,Big Storm Brewing Company,Odessa, FL
266,5.3,1257,Jack Pine Savage,American Pale Ale (APA),444,16.0,Big Wood Brewery,Vadnais Heights, MN
267,9.9,1256,Forest Fire Imperial Smoked Rye,Rye Beer,444,16.0,Big Wood Brewery,Vadnais Heights, MN
268,9.8,1255,Bad Axe Imperial IPA,American Double / Imperial IPA,444,16.0,Big Wood Brewery,Vadnais Heights, MN
269,5.5,986,Morning Wood,Oatmeal Stout,444,16.0,Big Wood Brewery,Vadnais Heights, MN
270,6.6000000000000005,985,Bark Bite IPA,American IPA,444,16.0,Big Wood Brewery,Vadnais Heights, MN
271,5.5,2508,Jalapeno Pale Ale,American Pale Ale (APA),70,16.0,Birdsong Brewing Company,Charlotte, NC
272,5.2,1441,Blown Out Brown,American Brown Ale,407,12.0,Bitter Root Brewing,Hamilton, MT
273,6.3,1413,Single Hop Ale,American Pale Ale (APA),407,12.0,Bitter Root Brewing,Hamilton, MT
274,5.4,1411,Sawtooth Ale,American Blonde Ale,407,12.0,Bitter Root Brewing,Hamilton, MT
275,7.199999999999999,2620,Saucy Intruder,Rye Beer,18,16.0,Black Acre Brewing Co.,Indianapolis, IN
276,4.5,2412,Deception,American Blonde Ale,112,12.0,Black Market Brewing Company,Temecula, CA
277,7.5,1898,Blackmarket Rye IPA,American IPA,112,12.0,Black Market Brewing Company,Temecula, CA
278,5.0,1897,Black Market Hefeweizen,Hefeweizen,112,12.0,Black Market Brewing Company,Temecula, CA
279,5.79999999999999,1896,Aftermath Pale Ale,American Pale Ale (APA),112,12.0,Black Market Brewing Company,Temecula, CA
280,7.1,1850,American India Red Ale,American Strong Ale,294,12.0,Black Shirt Brewing Company,Denver, CO
281,7.1,1849,American Red Porter,American Porter,294,12.0,Black Shirt Brewing Company,Denver, CO
282,7.8,1848,American Red Saison,Saison / Farmhouse Ale,294,12.0,Black Shirt Brewing Company,Denver, CO
283,6.6000000000000005,1847,Colorado Red Ale,American Amber / Red Ale,294,12.0,Black Shirt Brewing Company,Denver, CO
284,4.8,2485,Saddle Bronc Brown Ale,American Brown Ale,79,12.0,Black Tooth Brewing Company,Sheridan, WY
285,4.6,2484,Bomber Mountain Amber Ale,American Amber / Red Ale,79,12.0,Black Tooth Brewing Company,Sheridan, WY
286,7.3,2449,Flying Sailor,Rye Beer,95,12.0,Blackrocks Brewery,Marquette, MA
287,4.8,2634,Nordskye ,American IPA,12,12.0,Blackrocks Brewery,Marquette, MI
288,6.0,2153,North Third Stout,Foreign / Export Stout,12,12.0,Blackrocks Brewery,Marquette, MI
289,5.2,1953,Honey Lav,American Pale Wheat Ale,12,12.0,Blackrocks Brewery,Marquette, MI
290,6.800000000000001,1496,Coconut Brown Ale,American Brown Ale,12,12.0,Blackrocks Brewery,Marquette, MI
291,7.000000000000001,1481,51K IPA,American IPA,12,12.0,Blackrocks Brewery,Marquette, MI
292,5.5,1480,Grand Rabbits,Cream Ale,12,12.0,Blackrocks Brewery,Marquette, MI
293,5.0,1564,1800 Big Log Wheat (2012),American Pale Wheat Ale,380,12.0,Blue Blood Brewing Company,Lincoln, NE
294,,1541,Double Play Pilsner,American Pilsner,380,12.0,Blue Blood Brewing Company,Lincoln, NE
295,5.5,1321,Brewerhood Brown Ale,American Brown Ale,380,12.0,Blue Blood Brewing Company,Lincoln, NE
296,8.0,1320,Last Call Imperial Amber Ale,American Amber / Red Ale,380,12.0,Blue Blood Brewing Company,Lincoln, NE
297,9.6,1319,Pernicious Double IPA,American Double / Imperial IPA,380,12.0,Blue Blood Brewing Company,Lincoln, NE
298,5.2,1303,6-4-3 Double Play Pilsner,German Pilsener,380,12.0,Blue Blood Brewing Company,Lincoln, NE
299,,1025,N Street Drive-In 50th Anniversary IPA,American Double / Imperial IPA,380,12.0,Blue Blood Brewing Company,Lincoln, NE
300,5.0,1012,467 Ethan's Stout,American Stout,380,12.0,Blue Blood Brewing Company,Lincoln, NE
301,6.4,942,1335 Wicked Snout,Saison / Farmhouse Ale,380,12.0,Blue Blood Brewing Company,Lincoln, NE
302,4.5,937,543 Skull Creek Fresh Hopped Pale Ale,American Pale Ale (APA),380,12.0,Blue Blood Brewing Company,Lincoln, NE
303,5.59999999999999,888,1327 Pod's ESB,Extra Special / Strong Bitter (ESB),380,12.0,Blue Blood Brewing Company,Lincoln, NE
304,5.59999999999999,886,1327 Pod's ESB,Extra Special / Strong Bitter (ESB),380,12.0,Blue Blood Brewing Company,Lincoln, NE
305,5.59999999999999,612,1327 Pod's ESB,Extra Special / Strong Bitter (ESB),380,12.0,Blue Blood Brewing Company,Lincoln, NE
306,4.6,611,834 Happy As Ale,American Pale Ale (APA),380,12.0,Blue Blood Brewing Company,Lincoln, NE
307,5.8999999999999995,1372,Yellow Collar,Mead,422,12.0,Blue Dog Mead,Eugene, OR
308,5.8999999999999995,1371,Green Collar,Mead,422,12.0,Blue Dog Mead,Eugene, OR
309,8.0,1812,Quarter Mile Double IPA,American Double / Imperial IPA,304,12.0,Blue Hills Brewery,Canton, MA
310,5.8999999999999995,1547,Full Nelson Pale Ale,American Pale Ale (APA),382,12.0,Blue Mountain Brewery,Afton, VA
311,6.5,1546,Steel Wheels ESB,Extra Special / Strong Bitter (ESB),382,12.0,Blue Mountain Brewery,Afton, VA
312,5.3,1545,Blue Mountain Classic Lager,Euro Pale Lager,382,12.0,Blue Mountain Brewery,Afton, VA
313,5.8999999999999995,119,Full Nelson Pale Ale (2010),American Pale Ale (APA),382,12.0,Blue Mountain Brewery,Afton, VA
314,4.9,1408,Kölsch 151,Kölsch,414,12.0,Blue Mountain Brewery,Arrington, VA
315,,2490,Professor Black,American Stout,77,12.0,Blue Owl Brewing,Austin, TX
316,,2489,Little Boss,American Pale Wheat Ale,77,12.0,Blue Owl Brewing,Austin, TX
317,,2488,Van Dayum!,American Amber / Red Ale,77,12.0,Blue Owl Brewing,Austin, TX
318,,2487,Spirit Animal,American Pale Ale (APA),77,12.0,Blue Owl Brewing,Austin, TX
319,7.000000000000001,939,Toxic Sludge,American Black Ale,489,16.0,Blue Point Brewing Company,Patchogue, NY
320,6.0,692,Blue Point White IPA,American White IPA,489,12.0,Blue Point Brewing Company,Patchogue, NY
321,4.3999999999999995,667,Blue Point Summer Ale,American Blonde Ale,489,12.0,Blue Point Brewing Company,Patchogue, NY
322,5.5,665,Toasted Lager,Vienna Lager,489,12.0,Blue Point Brewing Company,Patchogue, NY
323,6.0,1607,Bohemian Export Lager,Dortmunder / Export Lager,364,12.0,Bohemian Brewery,Midvale, UT
324,5.3,1597,Altus Bohemes Altbier,Altbier,364,12.0,Bohemian Brewery,Midvale, UT
325,4.0,344,Cherny Bock,Schwarzbier,364,12.0,Bohemian Brewery,Midvale, UT
326,5.0,89,Czech Pilsner,Czech Pilsener,364,12.0,Bohemian Brewery,Midvale, UT
327,5.0,88,Viennese Lager,Vienna Lager,364,12.0,Bohemian Brewery,Midvale, UT
328,6.5,1569,Mad Manatee IPA,American IPA,378,12.0,Bold City Brewery,Jacksonville, FL
329,5.5,1568,Killer Whale Cream Ale,Cream Ale,378,12.0,Bold City Brewery,Jacksonville, FL
330,6.0,1188,Duke's Cold Nose Brown Ale,American Brown Ale,378,12.0,Bold City Brewery,Jacksonville, FL
331,4.2,1891,Longhop IPA,American IPA,281,16.0,Bolero Snort Brewery,Ridgefield Park, NJ
332,4.0,1890,Lucky Buck,Irish Dry Stout,281,16.0,Bolero Snort Brewery,Ridgefield Park, NJ
333,5.1,577,Bomb Lager (New Recipe),Munich Helles Lager,525,12.0,Bomb Beer Company,New York, NY
334,4.5,513,Bomb Lager (Old Recipe),Munich Helles Lager,525,12.0,Bomb Beer Company,New York, NY
335,6.6000000000000005,2422,Firestarter India Pale Ale,American IPA,107,12.0,Bonfire Brewing Company,Eagle, CO
336,7.5,1727,Kilt Dropper Scotch Ale,Scotch Ale / Wee Heavy,107,16.0,Bonfire Brewing Company,Eagle, CO
337,4.8,1614,Wood Splitter Pilsner,Czech Pilsener,107,16.0,Bonfire Brewing Company,Eagle, CO
338,5.59999999999999,1613,Gyptoberfest,Märzen / Oktoberfest,107,12.0,Bonfire Brewing Company,Eagle, CO
339,7.000000000000001,1549,Farmer Wirtz India Pale Ale,English India Pale Ale (IPA),107,16.0,Bonfire Brewing Company,Eagle, CO
340,4.7,1548,Slow & Steady Golden Ale,American Blonde Ale,107,12.0,Bonfire Brewing Company,Eagle, CO
341,6.800000000000001,1517,Pink-I Raspberry IPA,American IPA,107,16.0,Bonfire Brewing Company,Eagle, CO
342,4.7,1500,Moe's Original Bar B Que 'Bama Brew Golden Ale,American Blonde Ale,107,12.0,Bonfire Brewing Company,Eagle, CO
343,4.7,1421,Live Local Golden Ale,American Blonde Ale,107,12.0,Bonfire Brewing Company,Eagle, CO
344,4.8,1360,Screaming Eagle Special Ale ESB,Extra Special / Strong Bitter (ESB),107,12.0,Bonfire Brewing Company,Eagle, CO
345,4.9,1184,Dirtbag Dunkel,Munich Dunkel Lager,107,16.0,Bonfire Brewing Company,Eagle, CO
346,5.3,1183,Kindler Pale Ale,American Pale Ale (APA),107,12.0,Bonfire Brewing Company,Eagle, CO
347,6.4,1023,Mistress Winter Wheat,Winter Warmer,107,12.0,Bonfire Brewing Company,Eagle, CO
348,6.1,998,Tent Pole Vanilla Porter,American Porter,107,16.0,Bonfire Brewing Company,Eagle, CO
349,5.79999999999999,997,Awry Rye Pale Ale,American Pale Ale (APA),107,12.0,Bonfire Brewing Company,Eagle, CO
350,5.79999999999999,996,Demshitz Brown Ale,American Brown Ale,107,12.0,Bonfire Brewing Company,Eagle, CO
351,4.8,931,Wood Splitter Pilsner (2012),Czech Pilsener,107,12.0,Bonfire Brewing Company,Eagle, CO
352,4.8,798,Brush Creek Blonde,American Blonde Ale,107,16.0,Bonfire Brewing Company,Eagle, CO
353,6.6000000000000005,633,Firestarter India Pale Ale,American IPA,107,16.0,Bonfire Brewing Company,Eagle, CO
354,7.1,2062,Noche Dulce,American Porter,231,16.0,Borderlands Brewing Company,Tucson, AZ
355,4.5,1830,Porch Rocker,Radler,300,12.0,Boston Beer Company,Boston, MA
356,6.5,1629,Rebel IPA,American IPA,300,16.0,Boston Beer Company,Boston, MA
357,5.5,1601,Cold Snap,Witbier,300,12.0,Boston Beer Company,Boston, MA
358,5.59999999999999,1427,Samuel Adams Winter Lager,Bock,300,12.0,Boston Beer Company,Boston, MA
359,4.9,1349,Boston Lager,Vienna Lager,300,16.0,Boston Beer Company,Boston, MA
360,4.9,1310,Boston Lager,Vienna Lager,300,12.0,Boston Beer Company,Boston, MA
361,5.3,1281,Samuel Adams Octoberfest,Märzen / Oktoberfest,300,12.0,Boston Beer Company,Boston, MA
362,5.3,1144,Samuel Adams Summer Ale,American Pale Wheat Ale,300,12.0,Boston Beer Company,Boston, MA
363,4.9,1143,Boston Lager,Vienna Lager,300,12.0,Boston Beer Company,Boston, MA
364,4.9,1395,Hazed & Infused,American Pale Ale (APA),417,12.0,Boulder Beer Company,Boulder, CO
365,5.7,808,Hoopla Pale Ale,American Pale Ale (APA),417,12.0,Boulder Beer Company,Boulder, CO
366,4.9,81,Hazed & Infused (2010),American Pale Ale (APA),417,12.0,Boulder Beer Company,Boulder, CO
367,6.2,2596,Heavy Lifting,American IPA,31,12.0,Boulevard Brewing Company,Kansas City, MO
368,6.5,2300,1492,American Pale Ale (APA),167,12.0,Boxcar Brewing Company,West Chester, PA
369,5.79999999999999,2299,Mango Ginger,American IPA,167,12.0,Boxcar Brewing Company,West Chester, PA
370,4.7,2298,Passenger,English Dark Mild Ale,167,12.0,Boxcar Brewing Company,West Chester, PA
371,6.0,2107,Plum St. Porter,American Porter,219,12.0,Bozeman Brewing Company,Bozeman, MT
372,5.7,1573,Plum St. Porter,American Porter,219,12.0,Bozeman Brewing Company,Bozeman, MT
373,7.000000000000001,1289,Bozone HopZone IPA,American IPA,219,12.0,Bozeman Brewing Company,Bozeman, MT
374,6.0,1288,Bozone Hefe Weizen,Hefeweizen,219,12.0,Bozeman Brewing Company,Bozeman, MT
375,5.5,470,Bozone Select Amber Ale,American Amber / Red Ale,219,12.0,Bozeman Brewing Company,Bozeman, MT
376,5.2,2167,Evil Owl,American Amber / Red Ale,207,12.0,Branchline Brewing Company,San Antonio, TX
377,5.0,2204,Post Time Kölsch,Kölsch,195,16.0,Breakside Brewery,Portland, OR
378,4.2,1522,Agave Wheat,American Pale Wheat Ale,391,12.0,Breckenridge Brewery,Denver, CO
379,4.5,397,SummerBright Ale,American Pale Wheat Ale,391,12.0,Breckenridge Brewery,Denver, CO
380,6.2,193,Lucky U IPA,American IPA,391,12.0,Breckenridge Brewery,Denver, CO
381,5.4,83,Avalanche Ale,American Amber / Red Ale,391,12.0,Breckenridge Brewery,Denver, CO
382,5.0,1802,"You're My Boy, Blue",Fruit / Vegetable Beer,308,12.0,Brew Bus Brewing,Tampa, FL
383,7.199999999999999,1801,Last Stop IPA,American IPA,308,12.0,Brew Bus Brewing,Tampa, FL
384,5.0,1800,Rollin Dirty Red Ale,Irish Red Ale,308,12.0,Brew Bus Brewing,Tampa, FL
385,5.5,1799,Are Wheat There Yet?,American Pale Wheat Ale,308,12.0,Brew Bus Brewing,Tampa, FL
386,5.79999999999999,2619,Insert Hop Reference,American Pale Ale (APA),19,16.0,Brew Link Brewing,Plainfield, IN
387,5.3,2468,Manitou Amber,American Amber / Red Ale,85,16.0,Brewery Terra Firma,Traverse City, MI
388,6.7,2637,Belfort,Saison / Farmhouse Ale,10,16.0,Brewery Vivant,Grand Rapids, MI
389,6.0,2636,Star Runner,Belgian Pale Ale,10,16.0,Brewery Vivant,Grand Rapids, MI
390,9.8,2598,Tart Side of the Barrel,American Double / Imperial Stout,10,16.0,Brewery Vivant,Grand Rapids, MI
391,6.0,2597,Linnaeus Mango IPA,American IPA,10,16.0,Brewery Vivant,Grand Rapids, MI
392,7.000000000000001,2548,Beasts A'Burnin',Rauchbier,10,16.0,Brewery Vivant,Grand Rapids, MI
393,7.7,2542,Verdun,Bière de Garde,10,16.0,Brewery Vivant,Grand Rapids, MI
394,6.5,2541,Barrel Aged Triomphe,Belgian IPA,10,16.0,Brewery Vivant,Grand Rapids, MI
395,6.5,2504,Cherry Doppelbock,Doppelbock,10,16.0,Brewery Vivant,Grand Rapids, MI
396,6.5,2500,Tropical Saison,Saison / Farmhouse Ale,10,16.0,Brewery Vivant,Grand Rapids, MI
397,6.5,2499,Beach Patrol,Witbier,10,16.0,Brewery Vivant,Grand Rapids, MI
398,5.0,2498,Nuit Serpent,Belgian IPA,10,16.0,Brewery Vivant,Grand Rapids, MI
399,9.0,2481,Paris,Saison / Farmhouse Ale,10,16.0,Brewery Vivant,Grand Rapids, MI
400,5.5,2476,The Grand Army,Belgian IPA,10,16.0,Brewery Vivant,Grand Rapids, MI
401,5.8999999999999995,2467,Acidulated Trip,Saison / Farmhouse Ale,10,16.0,Brewery Vivant,Grand Rapids, MI
402,6.6000000000000005,2466,Root Stock,Rye Beer,10,16.0,Brewery Vivant,Grand Rapids, MI
403,4.09999999999999,2465,Mind Games,Dunkelweizen,10,16.0,Brewery Vivant,Grand Rapids, MI
404,8.19999999999999,2433,Sous Chef,Belgian Strong Pale Ale,10,16.0,Brewery Vivant,Grand Rapids, MI
405,6.5,2418,Dubbelicious,Dubbel,10,16.0,Brewery Vivant,Grand Rapids, MI
406,6.2,2416,Psychopomp,Belgian Dark Ale,10,16.0,Brewery Vivant,Grand Rapids, MI
407,,2382,Fat Paczki,Belgian Dark Ale,10,16.0,Brewery Vivant,Grand Rapids, MI
408,,2381,Earth-Like Planets,Belgian Pale Ale,10,16.0,Brewery Vivant,Grand Rapids, MI
409,6.1,2290,Ski Patrol,Witbier,10,16.0,Brewery Vivant,Grand Rapids, MI
410,6.3,2241,Viking Ice Hole,Oatmeal Stout,10,16.0,Brewery Vivant,Grand Rapids, MI
411,5.59999999999999,2240,Rye Porter,American Porter,10,16.0,Brewery Vivant,Grand Rapids, MI
412,9.9,2137,Wizard Burial Ground,Quadrupel (Quad),10,16.0,Brewery Vivant,Grand Rapids, MI
413,5.1,2101,Smoky Wheat,Rauchbier,10,16.0,Brewery Vivant,Grand Rapids, MI
414,6.2,2092,BRIPA,Belgian IPA,10,16.0,Brewery Vivant,Grand Rapids, MI
415,6.2,2091,Mela,Belgian Dark Ale,10,16.0,Brewery Vivant,Grand Rapids, MI
416,5.3,2086,W.I.P.A Snappa,Belgian IPA,10,16.0,Brewery Vivant,Grand Rapids, MI
417,6.3,2023,Pepper in the Rye,Rye Beer,10,16.0,Brewery Vivant,Grand Rapids, MI
418,6.4,2006,Moe Lasses',American Stout,10,16.0,Brewery Vivant,Grand Rapids, MI
419,7.000000000000001,1997,Pumpkin Tart,Fruit / Vegetable Beer,10,16.0,Brewery Vivant,Grand Rapids, MI
420,6.7,1977,Undertaker,Belgian Dark Ale,10,16.0,Brewery Vivant,Grand Rapids, MI
421,6.7,1976,Undertaker (2014),Belgian Dark Ale,10,16.0,Brewery Vivant,Grand Rapids, MI
422,5.0,1974,Coq D'Or,Belgian Pale Ale,10,16.0,Brewery Vivant,Grand Rapids, MI
423,6.0,1973,North French,Bière de Garde,10,16.0,Brewery Vivant,Grand Rapids, MI
424,6.5,1959,Agent a Deux,Belgian Dark Ale,10,16.0,Brewery Vivant,Grand Rapids, MI
425,4.5,1958,Belgian Wit,Witbier,10,16.0,Brewery Vivant,Grand Rapids, MI
426,6.3,1949,Pothole Stout,American Stout,10,16.0,Brewery Vivant,Grand Rapids, MI
427,9.3,1947,Tree Bucket,Belgian IPA,10,16.0,Brewery Vivant,Grand Rapids, MI
428,7.3,1785,Le Flaneur Ale,American Wild Ale,10,16.0,Brewery Vivant,Grand Rapids, MI
429,5.59999999999999,1651,Maize & Blueberry,Fruit / Vegetable Beer,10,16.0,Brewery Vivant,Grand Rapids, MI
430,9.3,1443,Trebuchet Double IPA,American Double / Imperial IPA,10,16.0,Brewery Vivant,Grand Rapids, MI
431,6.5,1352,Contemplation,Bière de Garde,10,16.0,Brewery Vivant,Grand Rapids, MI
432,5.0,1267,Black Rabbit,American Black Ale,10,16.0,Brewery Vivant,Grand Rapids, MI
433,9.0,1266,Zaison,Saison / Farmhouse Ale,10,16.0,Brewery Vivant,Grand Rapids, MI
434,8.19999999999999,1178,Vivant Tripel,Tripel,10,16.0,Brewery Vivant,Grand Rapids, MI
435,9.8,1136,Tart Side of the Moon,Belgian Dark Ale,10,16.0,Brewery Vivant,Grand Rapids, MI
436,6.0,1044,Big Red Coq,American Amber / Red Ale,10,16.0,Brewery Vivant,Grand Rapids, MI
437,9.9,1033,Hubris Quadrupel Anniversary Ale,Quadrupel (Quad),10,16.0,Brewery Vivant,Grand Rapids, MI
438,9.5,1031,Plow Horse Belgian Style Imperial Stout,American Double / Imperial Stout,10,16.0,Brewery Vivant,Grand Rapids, MI
439,9.2,909,Escoffier Bretta Ale,American Wild Ale,10,16.0,Brewery Vivant,Grand Rapids, MI
440,6.5,873,Contemplation (2012),Bière de Garde,10,16.0,Brewery Vivant,Grand Rapids, MI
441,9.9,860,Vivant Belgian Style Imperial Stout (2012),Russian Imperial Stout,10,16.0,Brewery Vivant,Grand Rapids, MI
442,6.2,677,Big Red Coq (2012),American Amber / Red Ale,10,16.0,Brewery Vivant,Grand Rapids, MI
443,9.0,671,Zaison (2012),Saison / Farmhouse Ale,10,16.0,Brewery Vivant,Grand Rapids, MI
444,9.2,670,Vivant Tripel (2012),Tripel,10,16.0,Brewery Vivant,Grand Rapids, MI
445,9.69999999999999,669,Trebuchet Double IPA (2012),Belgian IPA,10,16.0,Brewery Vivant,Grand Rapids, MI
446,8.5,627,Kludde,Belgian Strong Dark Ale,10,16.0,Brewery Vivant,Grand Rapids, MI
447,5.5,387,Farm Hand,Saison / Farmhouse Ale,10,16.0,Brewery Vivant,Grand Rapids, MI
448,6.0,385,Solitude,Belgian Pale Ale,10,16.0,Brewery Vivant,Grand Rapids, MI
449,6.5,384,Triomphe,Belgian IPA,10,16.0,Brewery Vivant,Grand Rapids, MI
450,,1096,Tampa Pale Ale,American Pale Ale (APA),467,12.0,Brindle Dog Brewing Company,Tampa Bay, FL
451,,1095,Orange Grove Wheat Ale,American Pale Wheat Ale,467,12.0,Brindle Dog Brewing Company,Tampa Bay, FL
452,6.1,2456,Broad Brook Ale,American Amber / Red Ale,89,16.0,Broad Brook Brewing LLC,East Windsor, CT
453,5.0,921,Northern Lights Amber Ale,American Amber / Red Ale,493,12.0,Broken Tooth Brewing Company,Anchorage, AK
454,5.2,920,Polar Pale Ale,American Pale Ale (APA),493,12.0,Broken Tooth Brewing Company,Anchorage, AK
455,4.8,919,Chugach Session Ale,Cream Ale,493,12.0,Broken Tooth Brewing Company,Anchorage, AK
456,6.1,648,Fairweather IPA,American IPA,493,12.0,Broken Tooth Brewing Company,Anchorage, AK
457,6.800000000000001,1279,East India Pale Ale,English India Pale Ale (IPA),437,16.0,Brooklyn Brewery,Brooklyn, NY
458,4.5,756,Brooklyn Summer Ale,English Pale Mild Ale,437,12.0,Brooklyn Brewery,Brooklyn, NY
459,6.800000000000001,566,East India Pale Ale,English India Pale Ale (IPA),437,12.0,Brooklyn Brewery,Brooklyn, NY
460,4.5,328,Brooklyn Summer Ale (2011),English Pale Mild Ale,437,12.0,Brooklyn Brewery,Brooklyn, NY
461,5.2,66,Brooklyn Lager (16 oz.),American Amber / Red Lager,437,16.0,Brooklyn Brewery,Brooklyn, NY
462,5.2,65,Brooklyn Lager (12 oz.),American Amber / Red Lager,437,12.0,Brooklyn Brewery,Brooklyn, NY
463,8.0,538,Tour de Nez Belgian IPA (Current),Belgian IPA,530,16.0,Buckbean Brewing Company,Reno, NV
464,,504,Roler Bock (Current),Maibock / Helles Bock,530,16.0,Buckbean Brewing Company,Reno, NV
465,7.3,383,Black Adder IBA (Current),American Black Ale,530,16.0,Buckbean Brewing Company,Reno, NV
466,9.9,29,Very Noddy Lager (Current),Schwarzbier,530,16.0,Buckbean Brewing Company,Reno, NV
467,6.2,28,Tule Duck Red Ale (Current),American Amber / Red Ale,530,16.0,Buckbean Brewing Company,Reno, NV
